source,target,index,start_x,start_y,start_z,rotate,rotation_plane,rotation_degree_idx,coverage,compartment
example_data_LR.h5,example_data_HR.h5,3,4,0,15,1,3,1,0.122,example
example_data_LR.h5,example_data_HR.h5,3,4,0,15,1,3,2,0.122,example
example_data_LR.h5,example_data_HR.h5,3,4,0,15,1,3,3,0.122,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,0,0,0,0.402,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,1,1,1,0.402,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,1,1,2,0.402,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,1,1,3,0.402,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,1,2,1,0.402,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,1,2,2,0.402,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,1,2,3,0.402,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,1,3,1,0.402,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,1,3,2,0.402,example
example_data_LR.h5,example_data_HR.h5,3,11,22,12,1,3,3,0.402,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,0,0,0,0.189,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,1,1,1,0.189,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,1,1,2,0.189,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,1,1,3,0.189,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,1,2,1,0.189,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,1,2,2,0.189,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,1,2,3,0.189,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,1,3,1,0.189,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,1,3,2,0.189,example
example_data_LR.h5,example_data_HR.h5,3,12,3,10,1,3,3,0.189,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,0,0,0,0.429,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,1,1,1,0.429,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,1,1,2,0.429,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,1,1,3,0.429,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,1,2,1,0.429,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,1,2,2,0.429,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,1,2,3,0.429,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,1,3,1,0.429,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,1,3,2,0.429,example
example_data_LR.h5,example_data_HR.h5,3,22,3,2,1,3,3,0.429,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,0,0,0,0.303,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,1,1,1,0.303,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,1,1,2,0.303,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,1,1,3,0.303,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,1,2,1,0.303,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,1,2,2,0.303,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,1,2,3,0.303,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,1,3,1,0.303,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,1,3,2,0.303,example
example_data_LR.h5,example_data_HR.h5,3,12,4,4,1,3,3,0.303,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,0,0,0,0.128,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,1,1,1,0.128,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,1,1,2,0.128,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,1,1,3,0.128,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,1,2,1,0.128,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,1,2,2,0.128,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,1,2,3,0.128,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,1,3,1,0.128,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,1,3,2,0.128,example
example_data_LR.h5,example_data_HR.h5,3,8,21,18,1,3,3,0.128,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,0,0,0,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,1,1,1,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,1,1,2,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,1,1,3,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,1,2,1,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,1,2,2,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,1,2,3,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,1,3,1,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,1,3,2,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,3,3,1,3,3,0.441,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,0,0,0,0.507,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,1,1,1,0.507,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,1,1,2,0.507,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,1,1,3,0.507,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,1,2,1,0.507,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,1,2,2,0.507,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,1,2,3,0.507,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,1,3,1,0.507,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,1,3,2,0.507,example
example_data_LR.h5,example_data_HR.h5,4,10,11,6,1,3,3,0.507,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,0,0,0,0.209,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,1,1,1,0.209,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,1,1,2,0.209,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,1,1,3,0.209,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,1,2,1,0.209,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,1,2,2,0.209,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,1,2,3,0.209,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,1,3,1,0.209,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,1,3,2,0.209,example
example_data_LR.h5,example_data_HR.h5,4,16,19,16,1,3,3,0.209,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,0,0,0,0.331,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,1,1,1,0.331,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,1,1,2,0.331,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,1,1,3,0.331,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,1,2,1,0.331,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,1,2,2,0.331,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,1,2,3,0.331,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,1,3,1,0.331,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,1,3,2,0.331,example
example_data_LR.h5,example_data_HR.h5,4,6,21,9,1,3,3,0.331,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,0,0,0,0.459,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,1,1,1,0.459,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,1,1,2,0.459,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,1,1,3,0.459,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,1,2,1,0.459,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,1,2,2,0.459,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,1,2,3,0.459,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,1,3,1,0.459,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,1,3,2,0.459,example
example_data_LR.h5,example_data_HR.h5,4,4,5,24,1,3,3,0.459,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,0,0,0,0.378,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,1,1,1,0.378,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,1,1,2,0.378,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,1,1,3,0.378,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,1,2,1,0.378,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,1,2,2,0.378,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,1,2,3,0.378,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,1,3,1,0.378,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,1,3,2,0.378,example
example_data_LR.h5,example_data_HR.h5,4,6,20,7,1,3,3,0.378,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,0,0,0,0.153,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,1,1,1,0.153,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,1,1,2,0.153,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,1,1,3,0.153,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,1,2,1,0.153,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,1,2,2,0.153,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,1,2,3,0.153,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,1,3,1,0.153,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,1,3,2,0.153,example
example_data_LR.h5,example_data_HR.h5,4,1,19,13,1,3,3,0.153,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,0,0,0,0.402,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,1,1,1,0.402,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,1,1,2,0.402,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,1,1,3,0.402,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,1,2,1,0.402,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,1,2,2,0.402,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,1,2,3,0.402,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,1,3,1,0.402,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,1,3,2,0.402,example
example_data_LR.h5,example_data_HR.h5,4,13,22,12,1,3,3,0.402,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,0,0,0,0.441,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,1,1,1,0.441,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,1,1,2,0.441,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,1,1,3,0.441,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,1,2,1,0.441,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,1,2,2,0.441,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,1,2,3,0.441,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,1,3,1,0.441,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,1,3,2,0.441,example
example_data_LR.h5,example_data_HR.h5,4,1,10,20,1,3,3,0.441,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,0,0,0,0.361,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,1,1,1,0.361,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,1,1,2,0.361,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,1,1,3,0.361,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,1,2,1,0.361,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,1,2,2,0.361,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,1,2,3,0.361,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,1,3,1,0.361,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,1,3,2,0.361,example
example_data_LR.h5,example_data_HR.h5,4,18,18,7,1,3,3,0.361,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,0,0,0,0.644,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,1,1,1,0.644,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,1,1,2,0.644,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,1,1,3,0.644,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,1,2,1,0.644,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,1,2,2,0.644,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,1,2,3,0.644,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,1,3,1,0.644,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,1,3,2,0.644,example
example_data_LR.h5,example_data_HR.h5,5,5,13,16,1,3,3,0.644,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,0,0,0,0.216,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,1,1,1,0.216,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,1,1,2,0.216,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,1,1,3,0.216,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,1,2,1,0.216,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,1,2,2,0.216,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,1,2,3,0.216,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,1,3,1,0.216,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,1,3,2,0.216,example
example_data_LR.h5,example_data_HR.h5,5,9,14,23,1,3,3,0.216,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,0,0,0,0.156,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,1,1,1,0.156,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,1,1,2,0.156,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,1,1,3,0.156,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,1,2,1,0.156,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,1,2,2,0.156,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,1,2,3,0.156,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,1,3,1,0.156,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,1,3,2,0.156,example
example_data_LR.h5,example_data_HR.h5,5,19,19,15,1,3,3,0.156,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,0,0,0,0.358,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,1,1,1,0.358,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,1,1,2,0.358,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,1,1,3,0.358,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,1,2,1,0.358,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,1,2,2,0.358,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,1,2,3,0.358,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,1,3,1,0.358,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,1,3,2,0.358,example
example_data_LR.h5,example_data_HR.h5,5,15,10,1,1,3,3,0.358,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,0,0,0,0.369,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,1,1,1,0.369,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,1,1,2,0.369,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,1,1,3,0.369,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,1,2,1,0.369,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,1,2,2,0.369,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,1,2,3,0.369,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,1,3,1,0.369,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,1,3,2,0.369,example
example_data_LR.h5,example_data_HR.h5,5,14,11,14,1,3,3,0.369,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,0,0,0,0.225,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,1,1,1,0.225,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,1,1,2,0.225,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,1,1,3,0.225,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,1,2,1,0.225,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,1,2,2,0.225,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,1,2,3,0.225,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,1,3,1,0.225,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,1,3,2,0.225,example
example_data_LR.h5,example_data_HR.h5,5,9,15,22,1,3,3,0.225,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,0,0,0,0.438,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,1,1,1,0.438,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,1,1,2,0.438,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,1,1,3,0.438,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,1,2,1,0.438,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,1,2,2,0.438,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,1,2,3,0.438,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,1,3,1,0.438,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,1,3,2,0.438,example
example_data_LR.h5,example_data_HR.h5,5,1,11,17,1,3,3,0.438,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,0,0,0,0.633,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,1,1,1,0.633,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,1,1,2,0.633,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,1,1,3,0.633,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,1,2,1,0.633,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,1,2,2,0.633,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,1,2,3,0.633,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,1,3,1,0.633,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,1,3,2,0.633,example
example_data_LR.h5,example_data_HR.h5,5,4,11,16,1,3,3,0.633,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,0,0,0,0.111,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,1,1,1,0.111,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,1,1,2,0.111,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,1,1,3,0.111,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,1,2,1,0.111,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,1,2,2,0.111,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,1,2,3,0.111,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,1,3,1,0.111,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,1,3,2,0.111,example
example_data_LR.h5,example_data_HR.h5,5,21,18,3,1,3,3,0.111,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,0,0,0,0.385,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,1,1,1,0.385,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,1,1,2,0.385,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,1,1,3,0.385,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,1,2,1,0.385,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,1,2,2,0.385,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,1,2,3,0.385,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,1,3,1,0.385,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,1,3,2,0.385,example
example_data_LR.h5,example_data_HR.h5,5,11,8,16,1,3,3,0.385,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,0,0,0,0.383,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,1,1,1,0.383,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,1,1,2,0.383,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,1,1,3,0.383,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,1,2,1,0.383,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,1,2,2,0.383,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,1,2,3,0.383,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,1,3,1,0.383,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,1,3,2,0.383,example
example_data_LR.h5,example_data_HR.h5,6,12,6,6,1,3,3,0.383,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,0,0,0,0.146,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,1,1,1,0.146,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,1,1,2,0.146,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,1,1,3,0.146,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,1,2,1,0.146,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,1,2,2,0.146,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,1,2,3,0.146,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,1,3,1,0.146,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,1,3,2,0.146,example
example_data_LR.h5,example_data_HR.h5,6,11,23,16,1,3,3,0.146,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,0,0,0,0.172,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,1,1,1,0.172,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,1,1,2,0.172,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,1,1,3,0.172,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,1,2,1,0.172,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,1,2,2,0.172,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,1,2,3,0.172,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,1,3,1,0.172,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,1,3,2,0.172,example
example_data_LR.h5,example_data_HR.h5,6,21,19,7,1,3,3,0.172,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,0,0,0,0.303,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,1,1,1,0.303,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,1,1,2,0.303,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,1,1,3,0.303,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,1,2,1,0.303,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,1,2,2,0.303,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,1,2,3,0.303,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,1,3,1,0.303,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,1,3,2,0.303,example
example_data_LR.h5,example_data_HR.h5,6,9,18,1,1,3,3,0.303,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,0,0,0,0.169,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,1,1,1,0.169,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,1,1,2,0.169,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,1,1,3,0.169,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,1,2,1,0.169,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,1,2,2,0.169,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,1,2,3,0.169,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,1,3,1,0.169,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,1,3,2,0.169,example
example_data_LR.h5,example_data_HR.h5,6,7,20,18,1,3,3,0.169,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,0,0,0,0.345,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,1,1,1,0.345,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,1,1,2,0.345,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,1,1,3,0.345,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,1,2,1,0.345,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,1,2,2,0.345,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,1,2,3,0.345,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,1,3,1,0.345,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,1,3,2,0.345,example
example_data_LR.h5,example_data_HR.h5,6,11,22,2,1,3,3,0.345,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,0,0,0,0.244,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,1,1,1,0.244,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,1,1,2,0.244,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,1,1,3,0.244,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,1,2,1,0.244,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,1,2,2,0.244,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,1,2,3,0.244,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,1,3,1,0.244,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,1,3,2,0.244,example
example_data_LR.h5,example_data_HR.h5,6,10,5,4,1,3,3,0.244,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,0,0,0,0.328,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,1,1,1,0.328,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,1,1,2,0.328,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,1,1,3,0.328,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,1,2,1,0.328,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,1,2,2,0.328,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,1,2,3,0.328,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,1,3,1,0.328,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,1,3,2,0.328,example
example_data_LR.h5,example_data_HR.h5,6,16,17,13,1,3,3,0.328,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,0,0,0,0.505,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,1,1,1,0.505,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,1,1,2,0.505,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,1,1,3,0.505,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,1,2,1,0.505,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,1,2,2,0.505,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,1,2,3,0.505,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,1,3,1,0.505,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,1,3,2,0.505,example
example_data_LR.h5,example_data_HR.h5,6,3,11,14,1,3,3,0.505,example
example_data_LR.h5,example_data_HR.h5,6,2,8,10,0,0,0,0.16,example
example_data_LR.h5,example_data_HR.h5,6,2,8,10,1,1,1,0.16,example
example_data_LR.h5,example_data_HR.h5,6,2,8,10,1,1,2,0.16,example
example_data_LR.h5,example_data_HR.h5,6,2,8,10,1,1,3,0.16,example
example_data_LR.h5,example_data_HR.h5,6,2,8,10,1,2,1,0.16,example
